,article_title,revision_id,article_quality,country,population,region,region_population
5601,Bruno Maçães,1104366992.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5602,Martim Pires Machado,1004496049.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5603,Margarida Mano,1017549513.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5604,Almerindo Marques,1100210355.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5605,Hermínio Martinho,1021510388.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5606,Manuel Martins Manso,1013841485.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5607,Guilherme d'Oliveira Martins,1097158306.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5608,Rita Matias,1113905945.0,C,Portugal,10.3,SOUTHERN EUROPE,151.0
5609,Filipe Melo (politician),1110177028.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5610,Manuel Monge (military figure),1017040116.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5611,Teresa Morais,1017549526.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5612,Mariana Mortágua,1099222694.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5613,Francisco Pereira de Moura,1110974507.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5614,Henrique Neto,1107778758.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5615,Bruno Nunes (politician),1110177476.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5616,Diogo Pacheco de Amorim,1111717039.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5617,José Pacheco (politician),1099160777.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5618,Álvaro Bulhão Pato,1017552926.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5619,Pedro Pessanha,1115110224.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5620,Jaime Nogueira Pinto,1089574826.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5621,Pedro Soares Pinto,1110177741.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5622,Telmo Pinto,1059602880.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5623,António Pires de Lima,1100038206.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5624,Mário Lemos Pires,1101270169.0,C,Portugal,10.3,SOUTHERN EUROPE,151.0
5625,Alexandre Martins Pamplona Ramos,1074816304.0,B,Portugal,10.3,SOUTHERN EUROPE,151.0
5626,José Hipólito Raposo,1110701221.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5627,José Adriano Pequito Rebelo,1022363065.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5628,Joaquim Heliodoro da Cunha Rivara,1102773384.0,C,Portugal,10.3,SOUTHERN EUROPE,151.0
5629,Tiago Brandão Rodrigues,1091950746.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5630,Filipa Roseta,1112314004.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5631,"Francisco Xavier da Silva Pereira, 1st Count of Antas",1096862964.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5632,Augusto Santos Silva,1104075620.0,C,Portugal,10.3,SOUTHERN EUROPE,151.0
5633,Mouzinho da Silveira,1108533741.0,C,Portugal,10.3,SOUTHERN EUROPE,151.0
5634,Manuel Soares Costa,1098689269.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5635,"José Maria de Sousa Macedo Almeida e Vasconcelos, 1st Baron of Santa Comba Dão",1020058589.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5636,Rui Paulo Sousa,1110177590.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5637,Marta Temido,1110978526.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5638,António Topa,1099284051.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5639,Francisco Manuel Trigoso,1102768482.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5640,Jorge Valsassina Galveias,1110176579.0,Start,Portugal,10.3,SOUTHERN EUROPE,151.0
5641,António Valverde Martins,1101185103.0,Stub,Portugal,10.3,SOUTHERN EUROPE,151.0
5642,André Ventura,1113024633.0,GA,Portugal,10.3,SOUTHERN EUROPE,151.0
5643,Abdulla bin Abdulaziz bin Turki Al Subaie,1112863618.0,Stub,Qatar,2.7,WESTERN ASIA,294.0
5644,Ahmad bin Eid al-Thani,918431879.0,Stub,Qatar,2.7,WESTERN ASIA,294.0
5645,Ahmed bin Muhammed Al Thani,1095368083.0,C,Qatar,2.7,WESTERN ASIA,294.0
5646,Hamda bint Hassan Al Sulaiti,1096912386.0,Stub,Qatar,2.7,WESTERN ASIA,294.0
5647,Salah bin Ghanim Al Ali,1096892403.0,Start,Qatar,2.7,WESTERN ASIA,294.0
5648,Abdul Rahman bin Hamad Al Attiyah,1111178806.0,Start,Qatar,2.7,WESTERN ASIA,294.0
5649,Abdul Aziz Bin Khalid Al-Ghanim,1102331990.0,Stub,Qatar,2.7,WESTERN ASIA,294.0
5650,Khalid Al-Hail,1099820606.0,Start,Qatar,2.7,WESTERN ASIA,294.0
5651,Mohamed Bin Mubarak Al-Khulaifi,894482142.0,Stub,Qatar,2.7,WESTERN ASIA,294.0
5652,Mouza al-Malki,1110082330.0,Start,Qatar,2.7,WESTERN ASIA,294.0
5653,Nassir Abdulaziz Al-Nasser,1102011906.0,C,Qatar,2.7,WESTERN ASIA,294.0
5654,Ali al-Qaradaghi,1112620841.0,Start,Qatar,2.7,WESTERN ASIA,294.0
5655,Abdulla bin Mohammed bin Saud Al Thani,1103645208.0,Start,Qatar,2.7,WESTERN ASIA,294.0
5656,Hamad bin Jabor bin Jassim Al Thani,950626816.0,Start,Qatar,2.7,WESTERN ASIA,294.0
5657,Khalifa bin Hamad bin Khalifa Al Thani,1114795734.0,C,Qatar,2.7,WESTERN ASIA,294.0
5658,Tamim bin Hamad Al Thani,1115238869.0,B,Qatar,2.7,WESTERN ASIA,294.0
5659,Radu Ciuceanu,1111240346.0,GA,Romania,19.0,EASTERN EUROPE,287.0
5660,Gheorghe A. Lăzăreanu-Lăzurică,1114255066.0,FA,Romania,19.0,EASTERN EUROPE,287.0
5661,Dukuvakha Abdurakhmanov,1114096602.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5662,Sergey Abisov,1113303500.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5663,Yury Afanasyev,1085301375.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5664,Georgy Alburov,1109892427.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5665,Sergei Alexeyev,1056748404.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5666,Salau Aliyev,1095776166.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5667,Viktor Anpilov,1109165822.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5668,Mikhail Astafyev,1105488592.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5669,Pavel Astakhov,1108166414.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5670,Marat Baglai,1063977275.0,C,Russia,144.3,EASTERN EUROPE,287.0
5671,Mikhail Balakin,1111756420.0,C,Russia,144.3,EASTERN EUROPE,287.0
5672,Anatoliy Baranov,1112405958.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5673,Maria Baronova,1102512810.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5674,Mikhail Barsukov,1115013214.0,C,Russia,144.3,EASTERN EUROPE,287.0
5675,Olga Batalina,1111208577.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5676,Mikhail Batin,1072125773.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5677,Odes Baysultanov,1111899467.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5678,Dmitry Begichev,1023113163.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5679,Alexander Beglov,1097255025.0,C,Russia,144.3,EASTERN EUROPE,287.0
5680,Oleg Belozyorov,1098564372.0,C,Russia,144.3,EASTERN EUROPE,287.0
5681,Bogdan Belsky,1067490660.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5682,Andrey Belyaninov,1112768860.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5683,Ivan Besedin,1035891142.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5684,Aleksei Bespalikov,1103539502.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5685,Vladimir Biryukov (politician),1112321628.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5686,Yury Biryukov,1065726591.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5687,Nikolay Bogachyov,1067487409.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5688,Maria Bolshakova,1097055202.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5689,Pavel Borodin,1112776228.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5690,Alexander Bortnikov,1114292411.0,C,Russia,144.3,EASTERN EUROPE,287.0
5691,Anatoly Bykov,1063432278.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5692,Sergey Chemezov,1107614080.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5693,Vladimir Chernukhin,1104507315.0,C,Russia,144.3,EASTERN EUROPE,287.0
5694,Evgeny Chichvarkin,1112528742.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5695,Joaquim Crima,939147088.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5696,Igor Demidov,1080824710.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5697,Dmitry Demushkin,1108043660.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5698,Andrey Derevyankin,1108141217.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5699,Roman Dmitriyev,1039527306.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5700,Tsyren-Dashi Dorzhiev (politician),1114096603.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5701,Konstantin Dyulgerov,1114558539.0,C,Russia,144.3,EASTERN EUROPE,287.0
5702,Geydar Dzhemal,1110044206.0,C,Russia,144.3,EASTERN EUROPE,287.0
5703,Vladimir Efimov,1013980467.0,C,Russia,144.3,EASTERN EUROPE,287.0
5704,Alexander Filatov,1109325167.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5705,Leonid Filimonov,1096032570.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5706,Dmitry Nikolayevich Filippov,1107437055.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5707,Boris Furmanov,1096031779.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5708,Herman Gref,1097253657.0,C,Russia,144.3,EASTERN EUROPE,287.0
5709,Vladislav Grib,1067568226.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5710,Dmitry Grigorenko,1098101739.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5711,Alexander Grigoryev,1097254572.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5712,Alexander Georgiyevich Gromov,1067518485.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5713,Vladimir Gusinsky,1113532491.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5714,Sergey Mikhaylovich Ignatyev,1107436068.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5715,Igor Ivanov (politician),1082339168.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5716,Gennady Igumnov,1104871539.0,C,Russia,144.3,EASTERN EUROPE,287.0
5717,Vladislav Inozemtsev,1112067471.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5718,Nikita Isaev,1108718802.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5719,Grigory Isayev,1104091324.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5720,Anton Alexandrovich Ivanov,1111887823.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5721,Viktor Ivanov,1111889849.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5722,Leonid Ivashov,1114181869.0,C,Russia,144.3,EASTERN EUROPE,287.0
5723,Boris Kagarlitsky,1114110086.0,C,Russia,144.3,EASTERN EUROPE,287.0
5724,Karim Baylak-oolovich Sagaan-ool,1107447505.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5725,Lev Kasso,1023638673.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5726,Gennady Kazmin,1115066790.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5727,Ruslan Khasbulatov,1109165439.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5728,Vyacheslav Khizhnyakov,1103028517.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5729,Vitaliy Khotsenko,1114935860.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5730,Andrei Klepach,1098564839.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5731,Roman Konoplev,,,Russia,144.3,EASTERN EUROPE,287.0
5732,Daniil Konstantinov,1108169709.0,C,Russia,144.3,EASTERN EUROPE,287.0
5733,Gennady Konyakhin,1113703725.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5734,Valentin Korabelnikov,1107204700.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5735,Andrey Korotkov,1097254788.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5736,Tatyana Koryagina,1109428319.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5737,Konstantin Kosiakin,1078435995.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5738,Konstantin Kostin (politician),1098564486.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5739,Pshemakho Kotsev,1057683992.0,B,Russia,144.3,EASTERN EUROPE,287.0
5740,Mikhail Kovalchuk,1109153535.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5741,Aleksandr Kovalyov (politician),1066483568.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5742,Sergey Kravtsov (politician),1086279732.0,C,Russia,144.3,EASTERN EUROPE,287.0
5743,Albert Krivchenko,1104173903.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5744,Maxim Ksenzov,1112722741.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5745,Sergei Kukharenko,981865833.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5746,Dmitry Sergeyevich Kuzmin,1084815402.0,C,Russia,144.3,EASTERN EUROPE,287.0
5747,German Kuznetsov,1080823202.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5748,Mikhail Sergeevich Kuznetsov,1076563306.0,C,Russia,144.3,EASTERN EUROPE,287.0
5749,Vladimir Kvachkov,1109002326.0,B,Russia,144.3,EASTERN EUROPE,287.0
5750,Vladimir Laptev,1095471294.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5751,Pyotr Latyshev,1113506778.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5752,Gennady Lebedev,1085533024.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5753,Igor Levitin,1098565066.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5754,Alexey Limanzo,1095898555.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5755,Mikhail Lobanov,1114941700.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5756,Adilgerei Magomedtagirov,1101881487.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5757,Alexander Sergeyevich Makarov,1071134229.0,C,Russia,144.3,EASTERN EUROPE,287.0
5758,Konstantin Malofeev,1112137638.0,C,Russia,144.3,EASTERN EUROPE,287.0
5759,Akhmed Malsagov,1108240272.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5760,Evgeny Markin,1089432915.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5761,Vladimir Markin (journalist),1111884873.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5762,Aleksandr Matovnikov,1115019616.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5763,Oleg Matveychev,1091953906.0,C,Russia,144.3,EASTERN EUROPE,287.0
5764,Alexander Melnikov (politician),1021935583.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5765,Viktor Mikhailov (politician),1103531523.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5766,Yevgeniya Mikhaylova,1080851008.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5767,Yevgeny Miller,1080825298.0,C,Russia,144.3,EASTERN EUROPE,287.0
5768,Anatoly Mishnev,1105222950.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5769,Viktoriya Mitina,1114388100.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5770,Mikhail Mokretsov,1115296902.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5771,Andrey Molchanov (businessman),1112768905.0,C,Russia,144.3,EASTERN EUROPE,287.0
5772,Yuriy Molchanov,1112779683.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5773,Yevgeny Murov,1101226283.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5774,Valery Nazarov,1105957937.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5775,Vladimir Nikolayev (politician),1111372776.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5776,Valeriya Novodvorskaya,1095541057.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5777,Magomed Omarov (politician),1109566517.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5778,Kongar-ool Ondar,1093086725.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5779,Mikhail Oseevsky,1082420455.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5780,Mikhail Pakhomov,1080823535.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5781,Nina Pereverzeva,1096203675.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5782,Vladimir Petrovsky,1112067479.0,B,Russia,144.3,EASTERN EUROPE,287.0
5783,Alexey Pleshakov,1100943430.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5784,Andrey Podavalov,1103026410.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5785,Anatoly Popov,1091180252.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5786,"Sergey Popov (politician, born 1960)",1110241271.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5787,Vitaly Prilukov,1111057801.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5788,Mikhail Prusak,1114096772.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5789,Viktor Rashnikov,1114957011.0,C,Russia,144.3,EASTERN EUROPE,287.0
5790,Alexander Ryazanov,1106539266.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5791,Fandas Safiullin,1100414698.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5792,Vladimir Samozhenkov,1080825403.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5793,Maria Sergeyeva,1105893508.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5794,Aleksei Shaposhnikov (politician),1090772724.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5795,Yevgeny Shaposhnikov,1114524280.0,C,Russia,144.3,EASTERN EUROPE,287.0
5796,Ruslan Shaveddinov,1113689705.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5797,Roman Shaykhutdinov,1111055172.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5798,Pyotr Shilovsky,1093669018.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5799,Evgeny Shkolov,1112297382.0,C,Russia,144.3,EASTERN EUROPE,287.0
5800,Alexander Shkurko,1114395638.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5801,Aleksandr Shlyakhturov,1077147940.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5802,Sergei Shmatko,1114096702.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5803,Yury Shutov,1090436906.0,C,Russia,144.3,EASTERN EUROPE,287.0
5804,Anatoly Sliva,1103028407.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5805,Sergei Mikhailovich Smirnov,1090297059.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5806,Anatoly Sobchak,1113511384.0,C,Russia,144.3,EASTERN EUROPE,287.0
5807,Valentina Sovkina,1007375263.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5808,Vladimir Starostenko,1114153845.0,C,Russia,144.3,EASTERN EUROPE,287.0
5809,Sergei Storchak,1101913209.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5810,Denis Sverdlov,1109345703.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5811,Mikhail Svetov,1115503413.0,C,Russia,144.3,EASTERN EUROPE,287.0
5812,Dmitry Ivanovich Sviatopolk-Mirsky,1111450361.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5813,Alexander Tarasov,1089097038.0,GA,Russia,144.3,EASTERN EUROPE,287.0
5814,Sergei Ivanovich Tiulpanov,1112350018.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5815,Kirill Tomashevich,971322102.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5816,Sergey Tsoy,1084755816.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5817,Alexander Turgenev,1104014205.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5818,Alipasha Umalatov,1094973437.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5819,Dimitry Vasiliev,1080824990.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5820,Aleksandr Verkhovsky,1111908862.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5821,Sergey Verlin,1103424383.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5822,Aleksandr Voloshin,1112768390.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5823,Lola Voronina,1080825066.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5824,Oleg Vyugin,1111667077.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5825,Vasily Yakemenko,1105722458.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5826,Vladimir Yakunin,1112337553.0,C,Russia,144.3,EASTERN EUROPE,287.0
5827,Mikhail Yefremov (politician),1113897347.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5828,Nikolai Yegorov (politician),1100427564.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5829,Valentin Yumashev,1111138915.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5830,Igor Yusufov,1107903078.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5831,Vadim Zagladin,1103655257.0,Start,Russia,144.3,EASTERN EUROPE,287.0
5832,Yury Zaostrovtsev,1112341299.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5833,Vladimir Zaytsev,1083203316.0,Stub,Russia,144.3,EASTERN EUROPE,287.0
5834,Valery Zorkin,1098784207.0,C,Russia,144.3,EASTERN EUROPE,287.0
5835,Jacques Bihozagara,962450057.0,Start,Rwanda,13.8,EASTERN AFRICA,473.0
5836,Francois Habitegeko,1093566116.0,Stub,Rwanda,13.8,EASTERN AFRICA,473.0
5837,Soraya Hakuziyaremye,1113025870.0,Start,Rwanda,13.8,EASTERN AFRICA,473.0
5838,Emmanuel Havugimana,1092282528.0,C,Rwanda,13.8,EASTERN AFRICA,473.0
5839,Jean de Dieu Rurangirwa,1056019246.0,Stub,Rwanda,13.8,EASTERN AFRICA,473.0
5840,Paul Kagame,1114414912.0,FA,Rwanda,13.8,EASTERN AFRICA,473.0
5841,Froduald Karamira,1095387542.0,C,Rwanda,13.8,EASTERN AFRICA,473.0
5842,Patrick Karegeya,1093281669.0,GA,Rwanda,13.8,EASTERN AFRICA,473.0
5843,Alexandre Lyambabaje,1090449316.0,Start,Rwanda,13.8,EASTERN AFRICA,473.0
5844,Christine Mukabunani,1068450641.0,Stub,Rwanda,13.8,EASTERN AFRICA,473.0
5845,Monique Mukaruliza,1104981604.0,Start,Rwanda,13.8,EASTERN AFRICA,473.0
5846,Thomas Nahimana,1112687307.0,Start,Rwanda,13.8,EASTERN AFRICA,473.0
5847,François Ngarukiyintwali,1024022545.0,Stub,Rwanda,13.8,EASTERN AFRICA,473.0
5848,Manasseh Nshuti,1080092568.0,Start,Rwanda,13.8,EASTERN AFRICA,473.0
5849,Bernard Ntaganda,1056019386.0,Stub,Rwanda,13.8,EASTERN AFRICA,473.0
5850,Solina Nyirahabimana,1113000424.0,Start,Rwanda,13.8,EASTERN AFRICA,473.0
5851,Tharcisse Renzaho,1103863452.0,Start,Rwanda,13.8,EASTERN AFRICA,473.0
5852,Anastase Shyaka,1088142303.0,Stub,Rwanda,13.8,EASTERN AFRICA,473.0
5853,Gatabazi Jean Marie Vianney,1072416898.0,Start,Rwanda,13.8,EASTERN AFRICA,473.0
5854,Protais Zigiranyirazo,1091835051.0,C,Rwanda,13.8,EASTERN AFRICA,473.0
5855,Ricky Skerritt,1083795099.0,Start,Saint Lucia,0.2,CARIBBEAN,44.0
5856,Sua Rimoni Ah Chong,1026249436.0,C,Samoa,0.2,OCEANIA,44.0
5857,Le Mamea Matatumua Ata,1058368388.0,Stub,Samoa,0.2,OCEANIA,44.0
5858,Va'aelua Eti Alesana,1056317694.0,Start,Samoa,0.2,OCEANIA,44.0
5859,Lauaki Namulauulu Mamoe,1105924212.0,C,Samoa,0.2,OCEANIA,44.0
5860,Tui Manuʻa Elisala,1112329208.0,C,Samoa,0.2,OCEANIA,44.0
5861,Toleʻafoa Solomona Toʻailoa,1040051734.0,Stub,Samoa,0.2,OCEANIA,44.0
5862,Tamaseu Leni Warren,1109671999.0,Stub,Samoa,0.2,OCEANIA,44.0
5863,Pio Chiaruzzi,1102951189.0,Stub,San Marino,0.0,SOUTHERN EUROPE,151.0
5864,Alessandro Mancini,1109440451.0,Stub,San Marino,0.0,SOUTHERN EUROPE,151.0
5865,Abdullah bin Faisal Al Saud (1831–1889),1115510332.0,GA,Saudi Arabia,36.7,WESTERN ASIA,294.0
5866,Faisal bin Turki Al Saud (1785–1865),1115510126.0,GA,Saudi Arabia,36.7,WESTERN ASIA,294.0
5867,Khalid bin Saud Al Saud (1811–1865),1115508234.0,C,Saudi Arabia,36.7,WESTERN ASIA,294.0
5868,Armand-Pierre Angrand,1061043624.0,Stub,Senegal,17.9,WESTERN AFRICA,430.0
5869,Léopold Angrand,1093234974.0,Stub,Senegal,17.9,WESTERN AFRICA,430.0
5870,Alioune Badara Cissé,1101066687.0,Start,Senegal,17.9,WESTERN AFRICA,430.0
5871,Landing Badji,1093235128.0,Stub,Senegal,17.9,WESTERN AFRICA,430.0
5872,Cheikh Abdoul Khadre Cissokho,1075216122.0,Stub,Senegal,17.9,WESTERN AFRICA,430.0
5873,Modou Dia,1093235453.0,Stub,Senegal,17.9,WESTERN AFRICA,430.0
5874,Karamba Diaby,1112293494.0,C,Senegal,17.9,WESTERN AFRICA,430.0
5875,Youssou Diagne,1045109573.0,Stub,Senegal,17.9,WESTERN AFRICA,430.0
5876,Ibrahima Diallo (politician),1093235494.0,Stub,Senegal,17.9,WESTERN AFRICA,430.0
5877,Alioune Diop,1083577446.0,Start,Senegal,17.9,WESTERN AFRICA,430.0
5878,Cheikh Anta Diop,1114340224.0,GA,Senegal,17.9,WESTERN AFRICA,430.0
5879,Makhtar Diop,1105658956.0,C,Senegal,17.9,WESTERN AFRICA,430.0
5880,Ngalandou Diouf,1073073938.0,Start,Senegal,17.9,WESTERN AFRICA,430.0
5881,Cheikh Sadibou Fall,1104101465.0,Start,Senegal,17.9,WESTERN AFRICA,430.0
5882,Amadou Karim Gaye,1070369172.0,Stub,Senegal,17.9,WESTERN AFRICA,430.0
5883,Abbas Gueye,1055499648.0,Stub,Senegal,17.9,WESTERN AFRICA,430.0
5884,Aissa Mama Kane,1093235109.0,Stub,Senegal,17.9,WESTERN AFRICA,430.0
5885,Maïmouna Kane,1112938840.0,Stub,Senegal,17.9,WESTERN AFRICA,430.0
